block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
a_1-11-7,11,1,0,University of Winnipeg,902,4_merged_61272,329_merged_67979
a_2-60-3,60,1,0,University of Manitoba,1387,1,10979_merged_63758
a_1-3-1,3,1,1,City Hall,2074,4_merged_61272,101_merged_65996
a_3-33-2,33,1,1,Downtown,1927,2_merged_61271,13746_merged_67467
a_2-17-4,17,1,0,Maples,1079,1,9409_merged_63790
a_1-83-2,83,1,1,Murray Park,1482,4_merged_61272,6648_merged_62759
b_1-95-1,95,1,0,Polo Park,1885,2_merged_61273,7001_merged_74312
a_2-79-1,79,1,1,Polo Park via Kenaston,1474,1,11585_merged_68690
a_1-162-10,162,1,0,St. Norbert,1056,4_merged_61272,7953_merged_62632
a_1-17-12,17,1,1,Misericordia Health Centre,1085,4_merged_61272,1578_merged_62097
b_2-33-4,33,1,1,Downtown,1930,3,9947_merged_71360
a_3-29-1,29,1,1,Logan,1237,2_merged_61271,13670
b_3-55-1,55,1,1,U of Winnipeg via Meadowood,1366,4_merged_61274,13674
a_1-17-11,33,1,0,Maples via Jefferson,1928,4_merged_61272,1559_merged_66440
a_2-29-3,29,1,0,Windermere,1238,1,10215_merged_68764
a_1-68-3,68,1,1,University of Winnipeg,1418,4_merged_61272,5642_merged_67112
a_1-20-6,20,1,0,Watt & Leighton,1178,4_merged_61272,2239
a_1-160-4,160,1,0,University of Manitoba,1051,4_merged_61272,7789_merged_69093
b_6-14-51,14,1,1,Ferry Road,957,17359-special,17359
b_6-14-51,14,1,0,South St. Vital via Paddington,956,17358-special,17358
b_6-14-51,14,1,1,Ferry Road,957,17355-special,17355
b_6-14-51,14,1,0,South St. Vital via Paddington,956,17354-special,17354
b_6-14-51,14,1,1,Ferry Road,957,17357-special,17357
b_6-14-51,14,1,0,South St. Vital via Paddington,956,17356-special,17356
b_6-14-51,14,1,1,Ferry Road,957,17351-special,17351
b_6-14-51,14,1,0,South St. Vital via Paddington,956,17350-special,17350
b_6-14-51,14,1,1,Ferry Road,957,17353-special,17353
b_6-14-51,14,1,0,South St. Vital via Paddington,956,17352-special,17352
a_1-77-14,77,1,1,Kildonan Place,1448,4_merged_61272,6323_merged_67847
b_2-75-2,75,1,0,University of Manitoba,1437,3,11058_merged_79216
b_2-21-4,21,1,0,St.Charles,1194,3,9526_merged_70729
a_2-26-2,26,1,0,Polo Park,1225,1,10107_merged_62983
b_2-15-2,15,1,0,Airport via Wellington,973,3,8733_merged_71316
a_1-14-3,14,1,0,South St. Vital via Dakota,954,4_merged_61272,768_merged_65198
b_1-45-1,45,1,0,Kildonan Place,1310,2_merged_61273,3899_merged_74850
b_1-26-4,26,1,1,City Hall,1226,2_merged_61273,2708_merged_71530
a_1-53-2,56,1,1,University of Winnipeg,1374,4_merged_61272,4649_merged_69974
a_3-44-1,44,1,1,Broadway via London,1301,2_merged_61271,13892_merged_64417
a_2-11-15,11,1,0,Polo Park,891,1,8855_merged_63844
a_2-74-1,78,1,1,Polo Park via Cambridge,1467,1,11369_merged_63898
a_2-79-1,79,1,0,Westdale via Kenaston,1476,1,11564_merged_61612
b_3-17-4,17,1,1,Misericordia Health Centre,1083,4_merged_61274,12962_merged_77506
a_1-18-9,18,1,1,Tuxedo,1107,4_merged_61272,1738_merged_67069
a_1-11-16,11,1,0,Polo Park,888,4_merged_61272,432_merged_64214
b_2-15-1,15,1,0,Airport via Flight Road,975,3,8712_merged_70993
a_1-19-5,19,1,0,Red River College via Logan,1157,4_merged_61272,1986_merged_68232
a_1-14-3,14,1,1,Downtown,962,4_merged_61272,771_merged_69766
a_1-162-8,180,1,0,Scurfield & Kenaston,1139,4_merged_61272,7944
b_1-180-1,180,1,0,Scurfield & Kenaston,1139,2_merged_61273,7945
a_1-162-8,162,1,1,Downtown,1059,4_merged_61272,7943
a_2-15-6,15,1,0,Airport via Wellington,971,1,9199
a_2-15-6,15,1,1,Mountain & Fife,969,1,9198
a_1-162-9,162,1,1,Downtown,1071,4_merged_61272,7949
a_3-45-1,45,1,1,Downtown,1311,2_merged_61271,13972_merged_67926
a_1-15-4,15,1,1,Inkster Park via Inkster,982,4_merged_61272,965_merged_67506
a_1-53-1,53,1,1,University of Winnipeg,1355,4_merged_61272,4643_merged_69983
b_3-170-3,170,1,0,St. Norbert,1100,4_merged_61274,14536_merged_70888
b_1-31-3,25,1,0,Unicity,1224,2_merged_61273,3047_merged_72287
a_2-44-2,44,1,1,Broadway via Louelda,1303,1,10516
a_2-93-1,93,1,1,St. Vital Centre,1537,1,12012_merged_61311
a_2-44-2,44,1,0,Kildonan Place via London,1302,1,10515
b_2-16-3,16,1,1,Southdale Centre,1002,3,8867
b_2-38-1,38,1,0,Templeton & McPhillips,1282,3,9992_merged_78223
a_2-11-15,11,1,1,North Kildonan via Rothesay,922,1,8862
a_2-11-15,11,1,0,Crestview,926,1,8861
b_3-47-2,47,1,1,Balmoral Station,1331,4_merged_61274,13646_merged_76001
b_2-16-3,16,1,0,Tyndall Park via Manitoba,1042,3,8868
b_3-17-3,17,1,0,Seven Oaks Hospital,1084,4_merged_61274,12945_merged_77844
b_1-47-19,160,1,1,Downtown,1052,2_merged_61273,4325_merged_79537
b_1-17-4,17,1,1,Misericordia Health Centre,1085,2_merged_61273,1448_merged_71818
b_2-14-3,14,1,1,Ferry Road,957,3,8590_merged_77361
a_1-79-5,79,1,1,Polo Park via Kenaston,1474,4_merged_61272,6604_merged_69947
a_1-12-1,12,1,1,City Hall,943,4_merged_61272,642_merged_67560
a_3-11-9,11,1,1,North Kildonan via Rothesay,920,2_merged_61271,12857_merged_64123
a_1-88-3,88,1,0,Fife,1513,4_merged_61272,6912_merged_62780
a_1-3-1,3,1,0,University of Winnipeg,1242,4_merged_61272,94_merged_61341
b_2-75-3,75,1,1,Kildonan Place,1434,3,11082_merged_77815
b_1-17-4,17,1,0,Seven Oaks Hospital,1084,2_merged_61273,1449_merged_71817
a_1-14-8,14,1,1,Ferry Road,957,4_merged_61272,845_merged_67057
a_2-79-1,79,1,1,Polo Park via Kenaston,1475,1,11561_merged_61609
a_2-162-1,170,1,1,Downtown,1097,1,12491_merged_67108
a_1-21-15,21,1,0,Grace Hospital,1190,4_merged_61272,2468_merged_63255
b_3-99-1,99,1,1,Downtown,1578,4_merged_61274,14325_merged_71295
a_2-33-1,33,1,0,Maples via Jefferson,1928,1,10257_merged_69431
a_3-89-1,89,1,1,Kildonan Place,1517,2_merged_61271,14546_merged_62464
a_2-11-1,11,1,0,Polo Park,897,1,8620_merged_63860
a_2-29-2,29,1,1,Logan,1237,1,10174_merged_68888
b_1-77-11,77,1,1,Red River College,1452,2_merged_61273,6121_merged_74508
a_1-19-4,19,1,1,Windsor Park via Autumnwood,1159,4_merged_61272,1965_merged_67535
a_3-16-4,16,1,0,Tyndall Park via Burrows,1044,2_merged_61271,13218_merged_64998
b_1-11-6,11,1,0,Polo Park,891,2_merged_61273,305
a_1-19-1,19,1,0,Red River College via Notre Dame,1161,4_merged_61272,1918_merged_64983
a_1-20-3,20,1,1,Airport Terminal,1179,4_merged_61272,2185_merged_64441
b_3-11-11,11,1,0,Polo Park,939,4_merged_61274,12516_merged_74671
a_2-72-1,72,1,1,University of Manitoba via Dalhousie,1937,1,11349_merged_64226
a_3-55-1,55,1,1,U of Winnipeg via Dakota,1364,2_merged_61271,14085_merged_63971
b_1-15-9,15,1,0,Airport via Flight Road,977,2_merged_61273,1023_merged_78867
a_1-74-3,74,1,1,Polo Park,2103,4_merged_61272,5998_merged_66149
b_3-11-6,11,1,0,Crestview,894,4_merged_61274,12430_merged_77779
b_2-24-2,24,1,0,Unicity,1218,3,9625_merged_77948
b_1-97-1,97,1,0,Fife,1567,2_merged_61273,7123_merged_71994
a_1-19-1,19,1,0,Red River College via Notre Dame,1162,4_merged_61272,1914_merged_64990
b_3-15-4,15,1,0,Airport via Wellington,971,4_merged_61274,12766_merged_73519
a_3-55-3,55,1,0,St. Vital Centre via Dakota,1365,2_merged_61271,14138_merged_68395
a_2-92-1,92,1,1,Crossroads Station,1533,1,11983_merged_62463
a_2-21-7,21,1,0,St.Charles,1194,1,9941
b_2-43-1,43,1,0,Kildonan Place,1297,3,10068_merged_74897
a_1-66-2,66,1,0,Polo Park,1400,4_merged_61272,5379_merged_65210
b_1-16-3,16,1,1,Kingston Row,1009,2_merged_61273,1184_merged_75079
a_1-11-10,11,1,1,North Kildonan via Donwood,890,4_merged_61272,351_merged_65029
a_1-99-1,99,1,0,Misericordia Health Centre,1574,4_merged_61272,7505_merged_65022
b_1-71-11,71,1,1,Portage via McPhillips,1424,2_merged_61273,5684_merged_74527
b_2-162-1,162,1,0,University of Manitoba,1055,3,12100_merged_73349
b_6-18-54,18,1,0,Downtown,1124,17799-special,17799
a_2-77-3,77,1,1,Kildonan Place,1448,1,11526_merged_70368
b_1-18-15,18,1,1,Tuxedo,1107,2_merged_61273,1771_merged_75835
b_3-170-4,170,1,0,St. Norbert,1100,4_merged_61274,14568_merged_73796
b_6-18-54,18,1,1,Assiniboine Park,1130,17794-special,17794
b_3-79-1,79,1,1,Polo Park via Kenaston,1474,4_merged_61274,14067_merged_73717
b_2-44-1,44,1,0,Kildonan Place via Louelda,1300,3,10113_merged_77277
b_2-83-1,83,1,1,Grace Hospital,1490,3,11320_merged_73953
b_1-16-3,16,1,1,Selkirk & McPhillips,1016,2_merged_61273,1194_merged_73081
b_1-55-15,55,1,1,U of Winnipeg via Meadowood,1366,2_merged_61273,4734_merged_78476
b_2-76-1,76,1,0,U of Manitoba,1445,3,11102_merged_73137
a_1-19-5,19,1,1,Windsor Park via Autumnwood,1159,4_merged_61272,1985_merged_68234
a_2-24-4,24,1,0,Unicity,1218,1,10021_merged_64831
b_1-160-5,160,1,0,University of Manitoba,1051,2_merged_61273,7536_merged_76892
b_2-14-1,14,1,1,Ferry Road,955,3,8560_merged_79888
b_1-55-16,55,1,0,St. Vital Centre via Dakota,1365,2_merged_61273,4757_merged_72777
a_2-55-3,55,1,0,St. Vital Centre via Dakota,1365,1,10882_merged_61404
a_2-82-1,82,1,1,Grace Hospital,1479,1,11664_merged_61352
b_2-74-1,78,1,1,Polo Park via Cambridge,1467,3,10989_merged_78081
b_3-19-3,19,1,1,Windsor Park via Autumnwood,1156,4_merged_61274,13143_merged_77470
b_3-10-2,10,1,0,St. Boniface via Provencher,872,4_merged_61274,12298_merged_75020
a_2-19-4,19,1,1,Windsor Park via Drake,1153,1,9710_merged_62159
a_1-162-14,162,1,0,University of Manitoba,1055,4_merged_61272,7991_merged_68713
a_2-75-1,75,1,1,Kildonan Place,1434,1,11411_merged_63232
a_3-95-2,95,1,0,Pan Am Pool,1558,2_merged_61271,14668
a_3-95-2,95,1,1,Riverview,1557,2_merged_61271,14669
b_6-60-51,60,1,0,University of Manitoba,1387,18568-special,18568
a_3-95-1,95,1,0,Pan Am Pool,1558,2_merged_61271,14660
a_3-95-1,95,1,1,Riverview,1557,2_merged_61271,14661
a_3-95-1,95,1,0,Pan Am Pool,1558,2_merged_61271,14662
a_3-95-1,95,1,1,Riverview,1557,2_merged_61271,14663
b_6-60-51,60,1,1,Downtown,1388,18567-special,18567
b_6-60-51,60,1,0,University of Manitoba,1387,18566-special,18566
b_6-60-51,60,1,1,Downtown,1388,18565-special,18565
a_3-95-2,95,1,1,Riverview,1557,2_merged_61271,14667
b_2-38-3,38,1,0,Templeton & McPhillips,1282,3,10040_merged_75234
b_1-29-20,29,1,1,Logan,1237,2_merged_61273,3021_merged_71307
b_3-20-2,20,1,1,Airport Terminal,1179,4_merged_61274,13187_merged_78147
a_1-46-5,46,1,1,Plessis & Regent,1327,4_merged_61272,4237_merged_62015
a_1-24-10,24,1,1,City Hall,1219,4_merged_61272,2695_merged_66207
b_1-16-2,16,1,1,Island Lakes via Southdale Centre,999,2_merged_61273,1173
b_1-71-1,71,1,0,WalMart via McPhillips,1421,2_merged_61273,5530_merged_73095
b_1-16-2,16,1,0,Tyndall Park via Manitoba,998,2_merged_61273,1172
a_1-74-5,74,1,1,Polo Park,2216,4_merged_61272,6008_merged_70385
a_1-14-5,14,1,1,Ferry Road,957,4_merged_61272,795
a_1-14-5,14,1,0,South St. Vital via Paddington,956,4_merged_61272,794
b_3-95-2,95,1,0,Pan Am Pool,1558,4_merged_61274,14287_merged_75129
a_1-19-20,19,1,0,Red River College via Logan,1154,4_merged_61272,2129_merged_67966
b_1-97-1,97,1,1,Point Douglas,1568,2_merged_61273,7122_merged_72411
a_1-85-6,85,1,1,Henderson & Whellams,1499,4_merged_61272,6785_merged_66158
a_2-44-1,44,1,1,Broadway via London,1301,1,10497_merged_65004
a_2-47-4,47,1,0,Transcona via Kildare,1330,1,10728_merged_69026
a_1-66-7,66,1,0,Polo Park,1400,4_merged_61272,5436_merged_69710
b_2-18-1,18,1,0,Garden City Centre via Jefferson,1126,3,9066_merged_74916
b_2-60-4,60,1,0,University of Manitoba,1387,3,10633_merged_77802
a_3-29-1,29,1,1,Logan,1237,2_merged_61271,13660_merged_66282
a_1-16-25,16,1,0,Tyndall Park via Burrows,1015,4_merged_61272,1369_merged_63537
a_3-15-2,15,1,1,Mountain & Fife,969,2_merged_61271,13101_merged_67397
a_2-18-10,18,1,1,Assiniboine Park,1125,1,9602_merged_69390
a_2-83-1,83,1,1,Grace Hospital,1490,1,11691_merged_69701
a_1-95-2,95,1,1,Riverview,1884,4_merged_61272,7295_merged_70632
a_3-43-2,43,1,1,Assiniboine,1298,2_merged_61271,13875_merged_66758
b_2-14-5,14,1,1,Ferry Road,955,3,8644_merged_74306
a_2-33-1,33,1,0,Maples via Mapleglen,1929,1,10245_merged_64846
b_3-60-2,60,1,0,University of Manitoba,1387,4_merged_61274,13797_merged_73948
b_1-75-8,75,1,1,Kildonan Place,1434,2_merged_61273,5945_merged_79436
a_2-83-2,83,1,1,Thompson & Ness,1483,1,11709_merged_65635
b_1-20-7,20,1,1,Airport Terminal,1179,2_merged_61273,2156_merged_79870
a_2-89-1,89,1,1,Kildonan Place,1517,1,11839_merged_64544
a_1-55-2,55,1,0,St. Vital Centre via Dakota,1365,4_merged_61272,4760
b_1-55-17,55,1,0,St.Vital Centre via Meadowood,1363,2_merged_61273,4765
b_1-55-17,55,1,1,U of Winnipeg via Dakota,1364,2_merged_61273,4764
b_1-55-17,55,1,0,St. Vital Centre via Dakota,1365,2_merged_61273,4767
a_3-17-3,17,1,0,Seven Oaks Hospital,1084,2_merged_61271,13326_merged_62659
a_2-47-4,47,1,0,Transcona via Regent,1328,1,10732_merged_70264
b_3-92-1,92,1,1,Crossroads Station,1533,4_merged_61274,14208_merged_73144
b_2-11-3,11,1,1,Downtown,900,3,8303_merged_77756
b_2-71-4,71,1,1,Portage via Sinclair,1422,3,10939_merged_72505
a_2-66-1,66,1,1,Downtown,1403,1,11048_merged_64884
b_1-83-2,83,1,0,Crestview & Ashern,1489,2_merged_61273,6425_merged_75881
a_2-84-2,84,1,1,Fort Rouge Station,1950,1,11766_merged_65987
b_1-24-14,24,1,0,Unicity,1220,2_merged_61273,2614
a_3-47-3,47,1,0,Transcona via Kildare,1330,2_merged_61271,14064_merged_64307
a_1-36-2,36,1,1,Health Sciences Centre,1273,4_merged_61272,3532_merged_61674
b_1-72-3,72,1,1,University of Manitoba via Dalhousie,1937,2_merged_61273,5773_merged_79552
b_1-16-2,16,1,0,Selkirk & McPhillips,1035,2_merged_61273,1180_merged_75086
b_2-77-3,77,1,0,Polo Park,1446,3,11148_merged_75175
a_2-60-1,60,1,0,University of Manitoba,1387,1,10910_merged_62790
a_1-16-16,16,1,1,Plaza Dr via St. Vital Centre,997,4_merged_61272,1278_merged_69612
a_1-18-9,18,1,0,Riverbend,1108,4_merged_61272,1743_merged_70621
b_3-29-1,29,1,0,Windermere,1238,4_merged_61274,13268_merged_77986
b_2-89-2,89,1,0,North Transcona,1518,3,11491_merged_73971
b_2-55-3,55,1,1,U of Winnipeg via Dakota,1364,3,10514_merged_74211
b_2-33-3,33,1,0,Maples via Jefferson,1928,3,9930_merged_76566
a_1-14-11,14,1,1,Ferry Road,955,4_merged_61272,871_merged_62823
a_2-38-2,38,1,1,William Stephenson & Main,1281,1,10379_merged_64675
b_2-38-2,38,1,1,The Forks,1279,3,10016_merged_74490
b_2-47-4,47,1,0,Transcona via Regent,1328,3,10355
b_2-47-4,47,1,1,Balmoral Station,1333,3,10356
b_3-10-2,10,1,0,St. Boniface via Provencher,872,4_merged_61274,12310
b_1-74-4,74,1,0,University of Manitoba,2205,2_merged_61273,5818_merged_76008
b_2-47-4,47,1,0,Transcona via Regent,1328,3,10353
b_1-15-1,15,1,0,Airport via Wellington,971,2_merged_61273,940_merged_77252
a_1-12-5,12,1,0,Health Sciences Centre,946,4_merged_61272,697_merged_61571
b_2-66-5,66,1,0,Unicity,1402,3,10765_merged_71091
a_2-99-2,99,1,0,Windermere & Pembina,1577,1,12210_merged_63707
a_3-79-1,79,1,1,Polo Park via Kenaston,1475,2_merged_61271,14428_merged_68876
a_1-170-1,47,1,0,Transcona via Kildare,1330,4_merged_61272,8249_merged_69621
a_2-38-3,38,1,1,William Stephenson & Main,1281,1,10418_merged_63603
b_1-14-8,14,1,0,South St. Vital via Paddington,956,2_merged_61273,856_merged_71925
b_1-78-7,40,1,0,All Seasons,1288,2_merged_61273,6253
b_2-24-4,24,1,0,Unicity,1220,3,9672_merged_72391
b_1-78-8,78,1,0,U of Manitoba via Cambridge,1469,2_merged_61273,6257
b_1-88-3,88,1,1,Cathedral & Main,1514,2_merged_61273,6621_merged_78156
a_1-77-5,77,1,1,Red River College,1452,4_merged_61272,6255
a_1-77-5,77,1,0,Polo Park,1446,4_merged_61272,6254
b_3-11-8,11,1,1,North Kildonan via Rothesay,920,4_merged_61274,12463_merged_73768
b_1-55-17,55,1,1,U of Winnipeg via Dakota,1364,2_merged_61273,4766_merged_75761
a_1-89-1,89,1,1,Kildonan Place,1517,4_merged_61272,6935_merged_67771
b_1-14-6,14,1,0,South St. Vital via Dakota,954,2_merged_61273,832
b_1-14-6,14,1,1,Ferry Road,955,2_merged_61273,833
b_2-82-1,82,1,0,Unicity,1478,3,11282_merged_70861
b_1-29-15,29,1,0,Windermere,1238,2_merged_61273,2981_merged_73596
a_2-47-1,47,1,0,Transcona via Regent,1328,1,10642_merged_62804
b_2-18-3,18,1,1,Tuxedo,1115,3,9115_merged_72576
a_1-60-8,60,1,1,Downtown,1388,4_merged_61272,5248
a_1-18-8,18,1,0,Garden City Centre via Jefferson,1110,4_merged_61272,1729
b_2-95-1,95,1,0,Pan Am Pool,1908,3,11753_merged_70879
b_1-66-6,66,1,1,Grant & Kenaston,1408,2_merged_61273,5246
b_1-19-9,19,1,1,Downtown via Notre Dame,1155,2_merged_61273,1988_merged_77652
a_3-89-1,89,1,0,North Transcona,1518,2_merged_61271,14545_merged_61282
b_1-18-12,18,1,0,Riverbend,1111,2_merged_61273,1721
a_3-86-1,86,1,0,Bridgwater,1955,2_merged_61271,14538_merged_66605
b_1-99-1,99,1,0,Misericordia Health Centre,1574,2_merged_61273,7244_merged_78573
b_2-15-5,15,1,0,Airport via Wellington,973,3,8790_merged_79033
a_3-60-1,60,1,1,Downtown,1388,2_merged_61271,14161_merged_62845
a_2-72-1,72,1,0,South Point via Dalhousie,1938,1,11354_merged_68837
a_1-16-8,16,1,0,Selkirk & McPhillips,1021,4_merged_61272,1206_merged_64694
b_3-99-1,99,1,1,Downtown,1578,4_merged_61274,14303
a_1-29-4,29,1,0,Windermere,1238,4_merged_61272,2935_merged_70431
b_1-21-3,21,1,1,City Hall,1195,2_merged_61273,2211_merged_73509
a_2-83-1,83,1,1,Thompson & Ness,1483,1,11687_merged_64794
a_2-84-2,84,1,0,Walmart & Kenaston,1949,1,11761_merged_65986
b_2-79-1,79,1,0,Westdale via Kenaston,1477,3,11207_merged_72157
b_6-24-50,24,1,1,Polo Park,1222,17968-special,17968
b_6-24-50,24,1,0,Unicity,1220,17969-special,17969
b_6-24-50,24,1,1,Polo Park,1222,17966-special,17966
b_6-24-50,24,1,0,Unicity,1220,17967-special,17967
b_6-24-50,24,1,1,Polo Park,1222,17964-special,17964
b_6-24-50,24,1,0,Unicity,1220,17965-special,17965
b_6-24-50,24,1,1,Polo Park,1222,17962-special,17962
a_2-99-1,99,1,0,Misericordia Health Centre,1574,1,12148_merged_62667
b_6-24-50,24,1,1,Polo Park,1222,17960-special,17960
b_6-24-50,24,1,0,Unicity,1220,17961-special,17961
a_3-83-1,83,1,1,Grace Hospital,1488,2_merged_61271,14477_merged_66072
a_2-20-2,20,1,1,Airport Terminal,1179,1,9758_merged_61540
a_2-17-1,17,1,0,Amber Trails,1082,1,9339_merged_68528
b_2-51-1,51,1,0,U of Manitoba,1351,3,10398_merged_70919
a_1-88-3,88,1,1,Cathedral & Main,1514,4_merged_61272,6913_merged_67427
a_3-29-2,29,1,0,Windermere,1238,2_merged_61271,13678_merged_61748
a_1-47-10,47,1,1,Balmoral Station,1331,4_merged_61272,4378_merged_64513
a_1-11-22,21,1,0,Westwood,1193,4_merged_61272,509_merged_69275
a_1-94-2,94,1,1,Wildwood Park via Windermere,1966,4_merged_61272,7223_merged_65662
a_2-60-2,60,1,1,Downtown,1388,1,10943_merged_67994
b_3-11-8,11,1,0,Westwood,908,4_merged_61274,12468
a_1-76-3,76,1,1,St.Vital Centre,1444,4_merged_61272,6204_merged_66031
b_2-12-2,12,1,1,City Hall,943,3,8546_merged_70791
b_3-11-8,11,1,1,North Kildonan via Donwood,916,4_merged_61274,12465
b_3-11-8,11,1,0,St. Charles,899,4_merged_61274,12466
b_3-11-8,11,1,1,North Kildonan via Rothesay,907,4_merged_61274,12467
a_2-160-2,160,1,1,Downtown,1052,1,12357_merged_65175
b_1-162-19,170,1,1,Downtown,1097,2_merged_61273,7775
b_1-162-19,162,1,0,University of Manitoba,1055,2_merged_61273,7774
b_1-17-2,17,1,0,Amber Trails,1082,2_merged_61273,1402_merged_72446
a_1-160-4,160,1,0,University of Manitoba,1051,4_merged_61272,7779
a_1-160-4,160,1,1,Downtown,1052,4_merged_61272,7778
a_3-20-3,20,1,1,Airport Terminal,1179,2_merged_61271,13575_merged_70207
b_2-14-4,14,1,0,South St. Vital via Paddington,956,3,8611_merged_78537
b_1-19-7,19,1,0,Red River College via Notre Dame,1162,2_merged_61273,1961_merged_76954
b_1-44-13,44,1,1,Broadway via London,1301,2_merged_61273,3779_merged_75383
a_1-79-3,79,1,0,Westdale via Kenaston,1477,4_merged_61272,6547_merged_68295
b_1-88-3,88,1,0,Fife,1513,2_merged_61273,6628_merged_78137
a_3-11-2,11,1,0,Crestview,894,2_merged_61271,12730_merged_64076
a_2-1-2,1,1,0,The Forks,866,1,8442_merged_68640
b_6-160-51,160,1,0,University of Manitoba,1051,19263-special,19263
b_6-160-51,160,1,1,Downtown,1052,19262-special,19262
b_6-160-51,160,1,0,University of Manitoba,1051,19261-special,19261
b_6-160-51,160,1,1,Downtown,1052,19260-special,19260
b_6-170-50,170,1,1,Downtown,1101,19267-special,19267
b_6-170-50,170,1,0,St. Norbert,1100,19266-special,19266
b_2-17-4,17,1,1,Misericordia Health Centre,1078,3,9029_merged_74248
b_6-170-50,170,1,1,Downtown,1097,19269-special,19269
b_6-170-50,170,1,0,University of Manitoba,1098,19268-special,19268
a_1-45-6,45,1,0,Kildonan Place,1310,4_merged_61272,4181_merged_61941
b_1-10-1,10,1,1,Wolseley via Tache,869,2_merged_61273,114_merged_79964
b_1-11-17,11,1,0,Henderson,904,2_merged_61273,463
b_1-65-1,65,1,0,Westdale,1392,2_merged_61273,5147_merged_75056
a_1-60-3,60,1,0,University of Manitoba,1387,4_merged_61272,5167_merged_65340
b_1-18-15,18,1,1,Tuxedo,1107,2_merged_61273,1773_merged_75837
b_1-96-3,96,1,1,St. Vital Centre,1563,2_merged_61273,7078_merged_77846
a_2-29-2,29,1,1,Logan,1235,1,10168_merged_61745
b_2-16-7,16,1,0,Tyndall Park via Manitoba,1010,3,8920_merged_72095
b_2-44-3,44,1,0,Kildonan Place via London,1302,3,10164_merged_73361
b_1-55-7,55,1,0,St.Vital Centre via Meadowood,1370,2_merged_61273,4643_merged_79394
b_1-59-6,59,1,1,University of Winnipeg,1383,2_merged_61273,4952_merged_78191
a_2-77-2,77,1,1,Kildonan Place,1448,1,11512_merged_65128
b_2-20-1,20,1,1,Airport Terminal,1179,3,9367_merged_73683
a_1-22-9,22,1,1,City Hall,1205,4_merged_61272,2550
a_2-55-4,55,1,1,U of Winnipeg via Dakota,1364,1,10899_merged_65940
b_1-24-6,24,1,1,City Hall,1219,2_merged_61273,2552
a_1-22-10,11,1,1,North Kildonan via Donwood,890,4_merged_61272,2553
a_1-22-10,22,1,0,St.Charles,1206,4_merged_61272,2556
b_2-18-4,18,1,1,Tuxedo,1134,3,9122_merged_76727
b_1-19-5,19,1,1,Windsor Park via Autumnwood,1159,2_merged_61273,1915_merged_74484
b_2-99-1,99,1,0,Misericordia Health Centre,1574,3,11796_merged_71519
b_2-20-2,20,1,0,Watt & Leighton,1178,3,9396_merged_76324
b_6-11-56,11,1,1,Glenway,893,17149-special,17149
b_1-10-4,10,1,1,Downtown via Provencher,874,2_merged_61273,163_merged_72973
b_6-11-56,11,1,1,Glenway,905,17145-special,17145
b_6-11-56,11,1,0,St. Charles,906,17146-special,17146
b_6-11-56,11,1,1,Glenway,917,17147-special,17147
b_6-11-56,11,1,1,North Kildonan via Donwood,938,17141-special,17141
b_6-11-56,11,1,0,Westwood,919,17142-special,17142
b_6-11-56,11,1,1,Glenway,893,17143-special,17143
b_1-137-10,161,1,1,Downtown,1053,2_merged_61273,7427_merged_74674
b_2-14-6,14,1,1,Ferry Road,957,3,8664_merged_73939
a_1-48-6,49,1,0,North Transcona,1342,4_merged_61272,4487_merged_68193
b_2-74-3,74,1,0,University of Manitoba,2204,3,11024_merged_73284
a_1-14-16,14,1,1,Ferry Road,955,4_merged_61272,918
a_1-14-16,14,1,0,South St. Vital via Dakota,954,4_merged_61272,917
b_1-14-11,14,1,1,Ferry Road,955,2_merged_61273,911
b_1-14-11,14,1,0,South St. Vital via Dakota,954,2_merged_61273,910
